date,pH_Song_SG,pH_vao_nha_may,pH_dau_be_tron,pH_dau_be_lang,pH_sau_be_lang,pH_dau_be_chua_moi,pH_dau_be_chua_cu,pH_ra_nha_may,Clo_vao_nha_may,Clo_dau_be_tron,Clo_dau_be_chua_moi,Clo_dau_be_chua_cu,Clo_ra_nha_may,Doduc_vao_nha_may,Doduc_sau_lang,Doduc_sau_loc,Doduc_dau_be_chua_moi,Doduc_dau_be_chua_cu,Doduc_ra_nha_may,Mn_vao_nha_may,Mn_sau_lang,Mn_sau_loc,Mn_ra_nha_may,Fe_vao_nha_may,Fe_ra_nha_may,Mau_vao_nha_may_BK,Mau_vao_nha_may_thuc,Mau_ra_nha_may,Man_ra_nha_may,SS_vao_nha_may,SS_sau_lang,SS_ra_nha_may,Dodan_vao_nha_may,Dodan_ra_nha_may,DO_vao_nha_may,DO_ra_nha_may,NH3_song_sai_gon,NH3_vao_nha_may,NH3_sau_loc,NH3_ra_nha_may,F_dau_be_chua_moi,F_ra_nha_may,Thetich_Jartest_PAC,Nongdo_Jartest_PAC,Man_song_saigon,q_pH,q_DO,q_NH3,q_Doduc,q_TSS,q_Fe,q_Mn,OT
2017-02-19,5.962916666666666,7.229166666666665,6.987500000000002,6.878333333333331,6.804166666666666,6.699999999999999,8.166666666666666,7.795833333333333,0.0575,1.3125000000000002,0.4375000000000001,0.4750000000000001,0.9541666666666668,14.25,2.795833333333333,0.2591666666666667,0.20125,0.3707916666666666,0.26625,71.0,25.0,21.0,9.166666666666666,0.7,0.01,115.0,2.5,0.0,20.0,14.25,1.6666666666666667,0.0,144.0,100.0,2.5,7.9,0.2808333333333333,0.0974999999999999,0.0,0.0,0.5650000000000001,0.54,18.0,21.67200000000001,34.541666666666664,100.0,40,100,60,100,60,40,71.42857142857143
2017-02-20,5.983333333333333,7.149999999999996,6.900000000000002,6.787499999999999,6.687499999999999,6.549999999999998,8.220833333333331,7.762499999999999,0.0504166666666666,1.0875,0.05,0.4458333333333333,1.0258333333333334,13.166666666666666,2.4916666666666663,0.3329166666666667,0.2958333333333333,0.3229166666666667,0.2599999999999999,56.66666666666666,24.166666666666668,12.666666666666666,7.166666666666667,0.54,0.01,116.5,2.5,0.0,16.0,11.5,1.5,0.0,141.0,102.0,2.78,7.86,0.2758333333333333,0.0799999999999999,0.0003372434017595,0.0,0.48,0.4683333333333332,15.583333333333334,18.76233333333333,34.0,100.0,40,100,60,100,60,40,71.42857142857143
2017-02-21,6.022500000000001,7.179166666666667,6.908333333333335,6.7875000000000005,6.683333333333334,6.579166666666667,8.241666666666665,7.795833333333332,0.05,0.9583333333333334,0.5416666666666666,0.3458333333333334,1.0125,14.541666666666666,2.5291666666666672,0.43625,0.3845833333333333,0.46875,0.3595833333333333,66.0,75.33333333333333,21.33333333333333,9.0,0.64,0.02,122.25,5.75,0.0,21.0,13.25,1.5,0.0,148.0,112.0,3.1,7.7,0.3525,0.1081818181818182,0.0003372434017595,0.0,0.4066666666666667,0.5783333333333333,14.666666666666666,17.65866666666667,34.75,100.0,40,80,60,100,60,40,68.57142857142857
2017-02-22,6.071666666666668,7.274999999999999,6.995833333333336,6.87083333333333,6.775000000000001,6.679166666666666,8.279166666666667,7.816666666666666,0.05,0.8624999999999999,0.433333333333333,0.3666666666666667,0.9416666666666664,18.20833333333333,2.375,0.4358333333333333,0.3958333333333333,0.3754166666666667,0.315,71.5,33.5,24.33333333333333,11.0,0.54,0.01,126.33333333333331,5.0,0.0,20.0,16.0,3.0,0.0,143.0,102.0,3.08,7.14,0.4083333333333332,0.1475,0.0,0.0,0.4816666666666666,0.5366666666666666,16.0,19.264000000000006,36.333333333333336,100.0,40,80,60,100,60,40,68.57142857142857
2017-02-23,6.083333333333335,7.108333333333333,6.845833333333335,6.737499999999997,6.641666666666667,6.566666666666667,8.129166666666665,7.787499999999999,0.0479166666666666,1.1104166666666668,0.4208333333333333,0.3208333333333333,0.9358333333333334,20.166666666666668,2.395833333333333,0.4177083333333333,0.4120833333333333,0.4095833333333333,0.3683333333333333,72.66666666666667,27.83333333333333,17.666666666666668,9.166666666666666,0.51,0.03,118.0,4.666666666666667,0.0,20.0,13.25,2.0,0.0,168.0,103.0,3.2,7.8,0.4733333333333333,0.1575,0.0,0.0,0.4383333333333333,0.4716666666666667,15.416666666666666,18.56166666666667,37.91666666666666,100.0,40,80,40,100,60,40,65.71428571428571
2017-02-24,6.045833333333334,7.095833333333332,6.837499999999998,6.733333333333334,6.637499999999998,6.533333333333335,8.195833333333333,7.683333333333333,0.0504166666666666,1.0791666666666668,0.4041666666666667,0.3916666666666668,0.9916666666666668,24.0,2.458333333333333,0.4308333333333333,0.3887499999999999,0.4295833333333334,0.3320833333333333,92.0,37.16666666666666,27.666666666666668,9.833333333333334,0.61,0.01,147.75,3.5,0.0,21.0,18.25,2.5,0.0,183.0,118.0,2.8,7.3,0.4776923076923075,0.2008333333333333,0.0,0.0,0.4199999999999999,0.4766666666666666,15.333333333333334,18.461333333333336,38.29166666666666,100.0,40,80,40,100,60,40,65.71428571428571
2017-02-25,6.161666666666666,7.074999999999998,6.775000000000001,6.670833333333332,6.574999999999998,6.462500000000001,8.0375,7.604166666666668,0.05,0.7875000000000001,0.4874999999999999,0.3541666666666667,0.9749999999999998,28.166666666666668,2.5541666666666667,0.4091666666666667,0.38625,0.3787500000000001,0.2991666666666666,95.0,35.0,23.0,11.166666666666666,0.68,0.02,174.0,6.0,0.0,20.0,23.25,2.0,0.0,174.0,126.0,3.1,7.9,0.5858333333333333,0.2208333333333333,0.0,0.0,0.56,0.4883333333333333,16.833333333333332,20.267333333333344,41.4,100.0,40,80,40,70,60,40,61.42857142857143
2017-02-26,6.1675,7.162499999999999,6.862500000000001,6.754166666666667,6.674999999999998,6.5666666666666655,8.1,7.599999999999999,0.0608333333333333,0.8833333333333336,0.4708333333333332,0.4166666666666668,0.9833333333333336,24.58333333333333,2.795833333333333,0.3641666666666667,0.3229166666666667,0.3054166666666666,0.2604166666666667,139.0,42.4,28.4,12.8,0.5,0.01,174.0,7.666666666666667,0.0,24.0,26.666666666666668,2.333333333333333,0.0,192.0,111.0,3.1,7.5,0.5558333333333334,0.2453846153846153,0.05,0.0,0.512,0.482,17.416666666666668,20.96966666666668,42.875,100.0,40,80,40,70,80,40,64.28571428571429
2017-02-27,6.134166666666666,7.108333333333331,6.837500000000002,6.716666666666668,6.620833333333331,6.508333333333333,8.1625,7.666666666666667,0.05,0.9666666666666665,0.5041666666666665,0.4000000000000001,0.9708333333333332,21.95833333333333,2.945833333333334,0.3479166666666666,0.3058333333333333,0.3766666666666666,0.28125,95.5,44.16666666666666,32.833333333333336,9.666666666666666,0.6,0.01,147.25,4.75,0.0,23.0,18.5,2.0,0.0,190.0,110.0,2.3,7.4,0.465,0.2558333333333334,0.0,0.0,0.47,0.45,17.333333333333332,20.869333333333344,45.583333333333336,100.0,40,80,40,100,60,40,65.71428571428571
2017-02-28,6.1066666666666665,7.070833333333332,6.791666666666667,6.679166666666666,6.579166666666666,6.491666666666666,8.108333333333333,7.729166666666667,0.0483333333333333,1.1208333333333336,0.6166666666666666,0.4291666666666668,1.025,22.75,3.0666666666666664,0.3583333333333333,0.3379166666666666,0.4070833333333333,0.3295833333333334,80.66666666666667,37.66666666666666,25.5,10.833333333333334,0.62,0.0,148.75,4.25,0.0,22.0,16.75,3.0,0.0,192.0,105.0,2.03,7.97,0.5100000000000001,0.2275,0.0,0.0,0.455,0.5483333333333333,16.666666666666668,20.066666666666677,49.16666666666666,100.0,40,80,40,100,60,40,65.71428571428571
2017-03-01,6.102499999999999,7.079166666666665,6.758333333333336,6.620833333333331,6.526666666666667,6.450000000000002,7.845833333333334,7.699999999999999,0.05,1.0624999999999998,0.4312499999999999,0.3250000000000001,0.9958333333333332,22.541666666666668,3.1041666666666665,0.4408333333333334,0.4145833333333333,0.5141666666666667,0.3820833333333333,98.16666666666669,46.0,34.333333333333336,13.333333333333334,0.63,0.01,114.75,4.5,0.0,20.0,20.5,2.75,0.0,174.0,113.0,2.6,7.4,0.435,0.2116666666666667,0.0,0.0,0.4216666666666666,0.55,18.0,21.672,49.958333333333336,100.0,40,80,40,70,60,40,61.42857142857143
2017-03-02,6.099166666666668,7.145833333333332,6.841666666666669,6.683333333333333,6.583333333333331,6.479166666666665,8.2625,7.758333333333334,0.05,0.979166666666667,0.3633333333333333,0.3625,0.9583333333333331,19.916666666666668,2.3458333333333328,0.3933333333333333,0.3591666666666667,0.3966666666666667,0.3575,73.83333333333333,34.833333333333336,21.33333333333333,10.166666666666666,0.56,0.01,94.75,5.25,0.0,30.0,13.0,2.0,0.0,184.0,113.0,2.5,7.3,0.375,0.1716666666666666,0.0,0.0,0.50875,0.4833333333333334,0.0,0.0,50.54166666666666,100.0,40,80,60,100,60,40,68.57142857142857
2017-03-03,6.100833333333334,7.145833333333335,6.845833333333334,6.729166666666668,6.6291666666666655,6.525000000000001,8.045833333333333,7.608333333333334,0.0683333333333333,1.175,0.5458333333333334,0.4208333333333335,0.9916666666666666,18.75,2.2625,0.4333333333333333,0.3979166666666666,0.405,0.3383333333333332,85.0,35.666666666666664,28.666666666666668,8.833333333333334,0.49,0.02,109.0,3.6666666666666665,0.0,20.0,13.75,2.6666666666666665,0.0,166.0,120.0,2.3,7.4,0.3358333333333334,0.1475,0.0,0.0,0.5316666666666666,0.44,0.0,0.0,50.625,100.0,40,80,60,100,80,40,71.42857142857143
2017-03-04,6.117500000000001,7.162499999999999,6.8791666666666655,6.766666666666666,6.666666666666664,6.570833333333334,8.241666666666665,7.8125,0.05,1.0683333333333331,0.3104166666666665,0.3458333333333334,0.9666666666666668,21.0,2.795833333333334,0.4170833333333333,0.3758333333333334,0.4275,0.3679166666666666,79.0,34.166666666666664,21.166666666666668,9.833333333333334,0.56,0.02,91.0,3.5,0.0,22.0,14.25,2.25,0.0,168.0,127.0,2.5,7.7,0.3208333333333333,0.165,0.0,0.0,0.525,0.4716666666666667,0.0,0.0,45.875,100.0,40,80,40,100,60,40,65.71428571428571
2017-03-05,6.112916666666668,7.186249999999998,6.883333333333334,6.754166666666667,6.399999999999999,6.55,8.229166666666668,7.691666666666666,0.05,0.9625,0.0645833333333333,0.3791666666666667,0.9791666666666666,22.416666666666668,2.4791666666666665,0.44375,0.3608333333333333,0.6816666666666666,0.375,98.16666666666669,35.833333333333336,23.83333333333333,10.333333333333334,0.71,0.02,134.0,6.0,0.0,24.0,19.0,2.6666666666666665,0.0,171.0,142.0,2.8,7.4,0.3158333333333332,0.1516666666666667,0.0,0.0,0.0,0.5033333333333333,0.0,0.0,45.333333333333336,100.0,40,80,40,100,60,40,65.71428571428571
2017-03-06,6.060416666666665,7.212499999999999,6.895833333333332,6.779166666666669,6.666666666666667,6.574999999999998,8.254166666666665,7.824999999999998,0.0491666666666666,1.1583333333333334,0.0466666666666666,0.4666666666666666,1.0208333333333333,17.75,2.5708333333333333,0.4658333333333335,0.375,0.4475,0.3833333333333333,64.66666666666667,28.33333333333333,24.0,8.833333333333334,0.71,0.02,132.0,4.75,0.0,21.0,15.0,1.6666666666666667,0.0,177.0,127.0,2.8,7.6,0.3033333333333333,0.1016666666666666,0.0,0.0,0.4416666666666666,0.415,0.0,0.0,42.0,100.0,40,80,60,100,60,40,68.57142857142857
2017-03-07,6.049583333333334,7.05,6.7875000000000005,6.6791666666666645,6.579166666666667,6.425000000000001,8.141666666666667,7.770833333333333,0.05,1.0791666666666668,0.05625,0.4458333333333333,0.9575000000000004,19.416666666666668,3.3666666666666667,0.4312499999999999,0.3420833333333333,0.4708333333333334,0.3183333333333333,66.66666666666667,31.666666666666668,23.666666666666668,10.0,0.56,0.0,124.0,7.666666666666667,0.0,18.0,15.666666666666666,1.3333333333333333,0.0,169.0,118.0,3.0,7.9,0.2958333333333333,0.1291666666666666,0.0,0.0,0.4783333333333333,0.51,0.0,0.0,44.04166666666666,100.0,40,80,60,100,60,40,68.57142857142857
2017-03-08,6.086666666666666,7.1249999999999964,6.75416666666667,6.75416666666667,6.662499999999997,6.3041666666666645,8.275,7.870833333333334,0.05,1.1208333333333331,0.0433333333333333,0.4500000000000001,1.0375000000000003,19.08333333333333,3.8166666666666655,0.3858333333333333,0.3475,0.4154166666666666,0.3058333333333332,66.16666666666667,33.333333333333336,23.666666666666668,9.166666666666666,0.47,0.01,124.5,7.25,0.0,21.0,16.75,2.5,0.0,187.0,154.0,3.3,7.8,0.29,0.1091666666666666,0.0,0.0,0.4833333333333333,0.5183333333333332,0.0,0.0,43.66666666666666,100.0,40,80,60,100,80,40,71.42857142857143
2017-03-09,6.1475,7.108333333333332,6.804166666666667,6.720833333333332,6.6291666666666655,6.533333333333331,8.183333333333335,7.7375,0.0479166666666666,0.8833333333333334,0.0416666666666666,0.3666666666666667,0.9708333333333332,19.166666666666668,4.191666666666666,0.4279166666666666,0.45875,0.4379166666666665,0.3112500000000001,68.33333333333333,31.166666666666668,25.166666666666668,10.5,0.42,0.02,118.75,4.5,0.0,20.0,18.25,4.0,0.0,186.0,122.0,2.8,7.7,0.3383333333333334,0.11,0.0,0.0,0.5133333333333334,0.4633333333333333,0.0,0.0,45.833333333333336,100.0,40,80,60,100,80,40,71.42857142857143
2017-03-10,6.148636363636363,7.113636363636363,6.809090909090912,6.695454545454544,6.595454545454547,6.509090909090906,8.15,7.733333333333332,0.0504166666666666,1.1318181818181818,0.0425,0.4208333333333334,0.9291666666666666,21.181818181818183,4.618181818181818,0.4627272727272728,0.3795454545454546,0.4054166666666667,0.3104166666666667,74.4,33.4,24.8,9.0,0.5,0.01,144.5,4.5,0.0,22.0,18.0,2.75,0.0,177.0,140.0,3.13,7.89,0.3545454545454545,0.1081818181818181,0.0,0.0,0.5966666666666666,0.4966666666666666,22.65291183654909,0.0,48.0,100.0,40,80,40,100,80,40,68.57142857142857
2017-03-11,6.1836363636363645,7.027272727272727,6.75,6.663636363636362,6.545454545454546,6.46818181818182,8.154166666666665,7.729166666666664,0.05,0.9090909090909092,0.0409090909090909,0.4291666666666667,0.9624999999999996,21.272727272727277,2.886363636363637,0.2999999999999999,0.2768181818181818,0.3016666666666667,0.24,59.833333333333336,30.5,19.666666666666668,7.166666666666667,0.61,0.01,122.33333333333331,5.0,0.0,23.0,16.666666666666668,2.5,0.0,169.0,130.0,2.8,7.2,0.31,0.1918181818181818,0.0,0.0,0.4716666666666667,0.4216666666666667,0.0,0.0,39.22727272727273,100.0,40,80,40,100,60,40,65.71428571428571
2017-03-12,6.221249999999999,7.012500000000002,6.749999999999997,6.645833333333331,6.304166666666667,6.450000000000003,8.008333333333335,7.708333333333333,0.05,1.0083333333333333,0.0375,0.4291666666666668,0.9416666666666668,22.58333333333333,2.5375,0.3420833333333333,0.2783333333333333,0.3370833333333332,0.2795833333333333,60.833333333333336,29.666666666666668,21.33333333333333,8.666666666666666,0.66,0.02,128.5,4.25,0.0,24.0,18.25,2.75,0.0,167.0,136.0,2.7,7.4,0.2641666666666666,0.1766666666666666,0.0,0.0,0.5166666666666667,0.4966666666666666,0.0,0.0,49.833333333333336,100.0,40,80,40,100,60,40,65.71428571428571
2017-03-13,6.223333333333333,7.136249999999997,6.816666666666669,6.716666666666669,6.612499999999997,6.495833333333331,8.233333333333334,7.820833333333334,0.0520833333333333,0.9916666666666666,0.04125,0.4291666666666667,0.9624999999999998,25.08333333333333,2.7750000000000004,0.38625,0.3279166666666667,0.3916666666666666,0.2679166666666667,96.16666666666669,44.0,35.166666666666664,10.333333333333334,0.9,0.01,171.25,5.75,0.0,22.0,22.0,3.333333333333333,0.0,199.0,122.0,2.89,7.79,0.3349999999999999,0.1733333333333333,0.0,0.0,0.5266666666666667,0.5316666666666666,0.0,0.0,51.16666666666666,100.0,40,80,40,70,60,40,61.42857142857143
2017-03-14,6.1225,7.1875,6.895833333333335,6.779166666666668,6.687499999999999,6.629166666666666,8.104166666666666,7.737499999999998,0.0491666666666666,1.0958333333333332,0.0433333333333333,0.4141666666666668,0.9875000000000002,23.875,5.0125,0.3799999999999999,0.3370833333333334,0.3691666666666666,0.29125,87.5,42.333333333333336,27.33333333333333,8.333333333333334,0.61,0.01,160.25,6.25,0.0,21.0,25.0,2.75,0.0,179.0,121.0,3.4,7.2,0.3483333333333333,0.1116666666666666,0.0,0.0,0.705,0.5016666666666667,0.0,0.0,48.79166666666666,100.0,40,80,40,70,60,40,61.42857142857143
2017-03-15,6.168749999999999,7.112499999999998,6.662500000000001,6.579166666666667,6.595833333333332,6.529166666666665,8.2125,7.737500000000001,0.0554166666666667,1.1583333333333334,0.0270833333333333,0.3595833333333333,0.9250000000000002,21.041666666666668,4.583333333333334,0.4804166666666666,0.4891666666666667,0.4225,0.3245833333333334,65.0,34.5,25.33333333333333,8.166666666666666,0.58,0.02,145.75,5.0,0.0,26.0,19.0,2.5,0.0,177.0,131.0,2.8,7.8,0.3141666666666666,0.1208333333333333,0.0,0.0,0.52,0.5283333333333333,0.0,0.0,42.0,100.0,40,80,40,100,60,40,65.71428571428571
2017-03-16,6.151666666666666,7.15,6.900000000000002,6.758333333333333,6.658333333333332,6.516666666666665,8.233333333333333,7.808333333333334,0.0454166666666666,1.0708333333333333,0.0375,0.3141666666666666,0.9499999999999996,20.95833333333333,3.35,0.5416666666666666,0.4520833333333332,0.4366666666666667,0.3483333333333333,84.16666666666667,37.66666666666666,30.0,9.5,0.7,0.03,148.25,7.0,0.0,20.0,19.5,2.5,0.0,176.0,119.0,3.3,7.0,0.2925,0.1175,0.0,0.0,0.48,0.5399999999999999,0.0,0.0,45.29166666666666,100.0,40,80,40,100,60,40,65.71428571428571
2017-03-17,6.199999999999998,7.154166666666665,6.850000000000004,6.75,6.65,6.549999999999997,8.070833333333333,7.649999999999999,0.0575,1.0666666666666669,0.03375,0.3125,0.95,22.541666666666668,3.2625000000000006,0.3895833333333333,0.40375,0.4070833333333333,0.35625,84.33333333333333,38.0,28.5,10.166666666666666,0.74,0.02,170.75,7.5,0.0,20.0,18.75,2.25,0.0,180.0,128.0,3.03,7.73,0.2958333333333333,0.1275,0.0,0.0,0.5166666666666667,0.5,0.0,0.0,43.0,100.0,40,80,40,100,60,40,65.71428571428571
2017-03-18,6.141250000000002,7.237500000000002,6.929166666666667,6.804166666666668,6.654166666666665,6.562499999999997,8.216666666666665,7.662499999999999,0.05,1.0416666666666667,0.3833333333333333,0.3374999999999999,0.9791666666666664,20.0,3.5541666666666667,0.3541666666666667,0.34625,0.3891666666666666,0.3199999999999999,62.5,29.83333333333333,19.666666666666668,8.666666666666666,0.59,0.01,154.0,4.75,0.0,26.0,17.5,2.75,0.0,174.0,125.0,2.7,7.2,0.2791666666666667,0.1058333333333333,0.0,0.0,0.5433333333333333,0.5016666666666666,0.0,0.0,42.083333333333336,100.0,40,80,60,100,60,40,68.57142857142857
2017-03-19,6.118333333333333,7.192500000000002,6.904166666666668,6.791666666666668,6.695833333333334,6.591666666666664,8.291666666666666,7.849999999999999,0.05,1.1041666666666667,0.3916666666666668,0.3791666666666666,0.9958333333333332,20.25,3.220833333333333,0.3283333333333333,0.3191666666666666,0.3895833333333334,0.3191666666666666,60.16666666666666,28.0,19.5,9.0,0.54,0.01,157.25,5.5,0.0,21.0,18.5,2.5,0.0,166.0,132.0,2.74,7.16,0.3458333333333332,0.1091666666666666,0.0,0.0,0.5316666666666666,0.47,0.0,0.0,42.25,100.0,40,80,40,100,60,40,65.71428571428571
2017-03-20,6.184583333333333,7.136363636363637,6.859090909090912,6.7318181818181815,6.65,6.554545454545454,8.029166666666665,7.649999999999999,0.0509090909090909,1.1863636363636365,0.4708333333333334,0.42,0.9583333333333336,19.181818181818183,4.199999999999999,0.4259090909090909,0.4086363636363636,0.4025,0.32,68.4,32.0,21.2,6.833333333333333,0.45,0.01,121.75,2.75,0.0,21.0,15.75,2.5,0.0,180.0,118.0,2.43,6.92,0.3483333333333332,0.1109090909090909,0.0,0.0,0.4933333333333333,0.44,0.0,0.0,40.0,100.0,40,80,60,100,80,40,71.42857142857143
2017-03-21,6.103750000000001,7.082608695652172,6.795652173913046,6.695652173913042,6.595652173913042,6.491304347826087,8.195833333333333,7.799999999999998,0.0533333333333333,0.9565217391304346,0.375,0.4241666666666668,0.9791666666666669,15.521739130434783,5.45,0.3004347826086956,0.3030833333333333,0.4570833333333334,0.3116666666666666,70.0,35.0,27.33333333333333,7.428571428571429,0.53,0.01,138.0,7.0,0.0,19.0,14.5,4.75,0.0,173.0,129.0,3.96,7.95,0.3108333333333333,0.1266666666666666,0.0,0.0,0.4966666666666666,0.5483333333333333,0.0,0.0,39.41666666666666,100.0,40,80,60,100,60,40,68.57142857142857
2017-03-22,6.151739130434783,7.099999999999997,6.804347826086958,6.691304347826088,6.595652173913042,6.51304347826087,8.125,7.675,0.05,1.1173913043478263,0.5673913043478261,0.375,0.9458333333333332,13.521739130434783,3.4913043478260875,0.2560869565217392,0.252608695652174,0.3565217391304348,0.29625,58.4,38.6,22.2,11.5,0.46,0.03,110.0,6.75,0.0,20.0,11.75,3.5,0.0,159.0,124.0,2.4,6.7,0.3915384615384616,0.1985714285714285,0.0,0.0,0.5833333333333334,0.5333333333333333,0.0,0.0,40.43478260869565,100.0,40,80,60,100,80,40,71.42857142857143
2017-03-23,6.185833333333334,7.118181818181816,6.804545454545454,6.722727272727272,6.595454545454547,6.549999999999998,8.095833333333333,7.706666666666667,0.05,1.0045454545454544,0.4772727272727273,0.4090909090909092,1.0208333333333333,18.045454545454547,2.390909090909091,0.2399999999999999,0.2299999999999999,0.309090909090909,0.2474583333333334,65.83333333333333,31.33333333333333,21.5,7.333333333333333,0.39,0.01,118.0,9.0,0.0,20.0,21.0,1.0,0.0,179.0,120.0,3.1,7.8,0.3958333333333334,0.2372727272727272,0.0,0.0,0.5083333333333333,0.49,0.0,0.0,42.083333333333336,100.0,40,80,60,70,80,40,67.14285714285714
2017-03-24,6.200833333333333,7.124999999999997,6.849999999999999,6.749999999999997,6.654166666666666,6.595833333333332,8.22125,7.770833333333331,0.0495833333333333,0.7958333333333333,0.2449999999999999,0.3583333333333333,0.9791666666666666,19.0,2.654166666666667,0.4287499999999999,0.3808333333333334,0.4495833333333334,0.3329166666666667,71.83333333333333,32.833333333333336,23.83333333333333,5.333333333333333,0.42,0.01,138.5,7.25,0.0,19.0,19.25,2.25,0.0,193.0,138.0,4.04,7.78,0.4666666666666667,0.213076923076923,0.0,0.0,0.505,0.505,0.0,0.0,40.833333333333336,100.0,70,80,60,100,80,40,75.71428571428571
2017-03-25,6.1483333333333325,7.079166666666665,6.795833333333337,6.6916666666666655,6.595833333333331,6.508333333333332,8.149999999999999,7.762499999999998,0.05,0.8249999999999997,0.05,0.4125000000000001,0.9875000000000002,21.125,2.9375,0.3808333333333333,0.3570833333333332,0.4620833333333333,0.3887500000000001,72.0,35.0,26.5,8.666666666666666,0.51,0.02,168.5,10.75,0.0,20.0,22.75,2.5,0.0,186.0,142.0,3.6,7.8,0.4691666666666667,0.24,0.0,0.0,0.5433333333333333,0.4616666666666666,0.0,0.0,43.5,100.0,40,80,40,70,60,40,61.42857142857143
2017-03-26,6.1625000000000005,7.157142857142857,6.885714285714287,6.780952380952383,6.4,6.580952380952381,8.099999999999998,7.704761904761904,0.0714285714285714,0.9380952380952382,0.05,0.4428571428571429,0.9761904761904764,22.33333333333333,2.4761904761904763,0.2914285714285714,0.2776190476190477,0.3585714285714286,0.2842857142857142,81.0,34.166666666666664,20.83333333333333,9.833333333333334,0.56,0.01,174.25,6.5,0.0,21.0,19.5,2.25,0.0,182.0,148.0,3.2,8.1,0.48,0.2219999999999999,0.0,0.0,0.5499999999999999,0.4916666666666666,0.0,0.0,47.5,100.0,40,80,40,100,60,40,65.71428571428571
2017-03-27,6.1875,7.056521739130435,6.773913043478261,6.656521739130436,6.560869565217391,6.478260869565218,8.158333333333333,7.658333333333332,0.05,0.9913043478260868,0.05,0.4208333333333334,0.975,21.26086956521739,3.960869565217391,0.372608695652174,0.3052173913043478,0.38625,0.3204166666666666,94.8,41.4,34.2,10.666666666666666,0.62,0.02,148.75,10.0,0.0,26.0,18.5,3.75,0.0,241.0,167.0,2.5,7.8,0.4775000000000001,0.2072727272727273,0.0,0.0,0.522,0.49,0.0,0.0,52.25,100.0,40,80,40,100,60,40,65.71428571428571
2017-03-28,6.372499999999999,7.063636363636364,6.804545454545451,6.672727272727273,6.595454545454544,6.495454545454547,8.154166666666667,7.691666666666666,0.05,1.0,0.0604545454545454,0.4208333333333336,0.9833333333333334,22.90909090909091,3.409090909090909,0.4018181818181817,0.3677272727272727,0.4237500000000001,0.3883333333333333,101.0,38.5,28.0,13.166666666666666,0.49,0.01,167.66666666666666,8.666666666666666,0.0,30.0,18.33333333333333,2.5,0.0,287.0,159.0,2.6,6.9,0.3574999999999999,0.1336363636363636,0.0,0.0,0.4383333333333333,0.4716666666666667,0.0,0.0,59.625,100.0,40,80,40,100,80,40,68.57142857142857
2017-03-29,6.529130434782609,7.0260869565217385,6.739130434782608,6.621739130434783,6.521739130434781,6.430434782608696,7.995833333333334,7.654166666666666,0.05,0.9000000000000001,0.0652173913043478,0.3999999999999999,0.9916666666666668,21.956521739130437,3.2478260869565214,0.331304347826087,0.3008695652173913,0.4129166666666666,0.2958333333333333,103.0,42.833333333333336,32.0,11.333333333333334,0.54,0.02,142.75,7.75,0.0,28.0,22.25,2.75,0.0,298.0,156.0,2.7,7.1,0.3081818181818181,0.1725,0.0,0.0,0.4883333333333333,0.5183333333333334,0.0,0.0,62.73913043478261,100.0,40,80,40,70,60,40,61.42857142857143
2017-03-30,6.444999999999998,7.020833333333333,6.770833333333335,6.666666666666667,6.5624999999999964,6.429166666666667,8.124999999999998,7.649999999999999,0.0520833333333333,1.0833333333333333,0.05,0.4375000000000002,0.975,18.83333333333333,2.645833333333333,0.39625,0.3545833333333333,0.4333333333333334,0.3545833333333333,89.0,40.833333333333336,31.33333333333333,9.666666666666666,0.6,0.03,137.0,11.0,0.0,21.0,18.666666666666668,3.0,0.0,219.0,128.0,4.5,7.8,0.3349999999999999,0.1458333333333333,0.0,0.0,0.5383333333333334,0.4516666666666666,0.0,0.0,64.29166666666667,100.0,70,80,60,100,60,40,72.85714285714286
2017-03-31,6.4875,7.026086956521738,6.786956521739131,6.691304347826088,6.5886956521739135,6.534782608695653,8.025,7.558333333333333,0.05,0.9260869565217392,0.0465217391304348,0.3325000000000001,0.9875000000000002,20.30434782608696,3.3000000000000003,0.56,0.5,0.4829166666666667,0.385,94.6,40.6,31.0,8.833333333333334,0.54,0.02,101.5,9.0,0.0,29.5,17.75,2.75,0.0,206.0,119.0,2.1,7.8,0.3375000000000001,0.1545454545454545,0.0003372434017595,0.0,0.518,0.495,22.65291183654909,0.0,64.04166666666667,100.0,40,80,40,100,60,40,65.71428571428571
